player_id,player_object_id,player_name,dob,dod,batting_style,bowling_style,country_id
68484,585436,Thatayaone Tshose,1/8/96,,right-hand bat,right-arm medium,116
2164,49863,Ravindra Pushpakumara,7/21/75,,right-hand bat,right-arm fast-medium,8
1245,41286,Mohammad Ilyas,3/19/46,,right-hand bat,legbreak,7
21428,23713,Hasan Durham,8/14/71,,right-hand bat,slow left-arm orthodox,12
93033,1028655,Pathum Nissanka,5/18/98,,right-hand bat,,8
7256,24719,Ravi Shah,8/28/72,,right-hand bat,right-arm medium-fast,26
2181,55675,Henry Olonga,7/3/76,,right-hand bat,right-arm fast,9
49047,230855,Craig Kieswetter,11/28/87,,right-hand bat,right-arm offbreak,1
1394,5124,Ross Edwards,12/1/42,,right-hand bat,,2
103377,1156632,Zeshan Arif,11/3/97,,right-hand bat,legbreak,41
1859,7926,Peter Taylor,8/22/56,,left-hand bat,right-arm offbreak,2
78239,784379,Wanindu Hasaranga,7/29/97,,right-hand bat,legbreak,8
99288,1112223,Zak Tribe,8/16/01,,right-hand bat,legbreak googly,4083
113988,1344839,Haseeb Ghafoor,1/28/84,,right-hand bat,,154
49648,252869,Stefan Kelly,8/24/88,,right-hand bat,right-arm fast-medium,12
84139,914467,Anderson Phillip,8/22/96,,right-hand bat,right-arm fast-medium,4
338,16993,Phil Mead,1887-03-09,3/26/58,left-hand bat,slow left-arm orthodox,1
3399,55584,Pommie Mbangwa,6/26/76,,right-hand bat,right-arm fast-medium,9
58923,385938,Kaleem Sana,1/1/94,,right-hand bat,left-arm medium-fast,17
1513,16260,John Lever,2/24/49,,right-hand bat,left-arm fast-medium,1
1671,50250,Ravi Ratnayeke,5/2/60,,left-hand bat,right-arm fast-medium,8
48293,42321,Nasir Jamshed,12/6/89,,left-hand bat,,7
4170,24694,Sandeep Gupta,4/7/67,,right-hand bat,,26
35689,42160,Najaf Shah,12/17/84,,left-hand bat,left-arm medium-fast,7
36506,23742,Dwayne Leverock,7/14/71,,right-hand bat,slow left-arm orthodox,12
106326,1199304,Jayden Seales,9/10/01,,left-hand bat,right-arm fast-medium,4
1539,10809,Geoff Cope,2/23/47,,right-hand bat,right-arm offbreak,1
52955,307617,Iqbal Hussain,1/14/89,,right-hand bat,right-arm medium,187
1794,7319,Bruce Reid,3/14/63,,left-hand bat,left-arm fast-medium,2
972,4932,Jim de Courcy,4/18/27,6/20/00,right-hand bat,legbreak,2
105013,1178908,David Marks,8/22/86,,right-hand bat,right-arm fast,45
1243,4560,Ian Chappell,9/26/43,,right-hand bat,legbreak,2
74913,711559,Usman Ghani,11/20/96,,right-hand bat,,40
770,38413,Bert Sutcliffe,11/17/23,4/20/01,left-hand bat,slow left-arm orthodox,5
3326,51905,Adrian Griffith,11/19/71,,left-hand bat,right-arm medium,4
1544,41303,Mohsin Khan,3/15/55,,right-hand bat,right-arm medium,7
66026,526462,Jonty Jenner,12/4/97,,right-hand bat,right-arm offbreak,4083
2015,46790,Meyrick Pringle,6/22/66,,right-hand bat,right-arm fast-medium,3
417,10666,Arthur Carr,1893-05-21,2/7/63,right-hand bat,right-arm medium,1
78285,787987,Marnus Labuschagne,6/22/94,,right-hand bat,legbreak,2
88165,946507,Tadiwanashe Marumani,1/2/02,,left-hand bat,right-arm offbreak,9
103186,1155573,Boteng Maphosa,3/28/02,,right-hand bat,right-arm medium-fast,116
57022,352048,Gulbadin Naib,6/4/91,,right-hand bat,right-arm medium-fast,40
48590,212175,Henry Osinde,10/17/78,,right-hand bat,right-arm medium-fast,17
6268,56104,Shahriar Hossain,6/1/76,,right-hand bat,right-arm offbreak,25
66183,529436,Srikar Bharat,10/3/93,,right-hand bat,,6
68065,574178,Akila Dananjaya,10/4/93,,left-hand bat,right-arm offbreak,8
47403,24611,William Porterfield,9/6/84,,left-hand bat,right-arm offbreak,29
106006,1195664,Asa Tribe,3/29/04,,right-hand bat,right-arm offbreak,4083
48666,215058,Stephen Parry,1/12/86,,right-hand bat,slow left-arm orthodox,1
387,12828,Percy Fender,1892-08-22,6/15/85,right-hand bat,right-arm medium,1
48747,220519,Rameez Shahzad,11/30/87,,right-hand bat,right-arm offbreak,27
12036,4292,Travis Birt,12/9/81,,left-hand bat,right-arm medium,2
83825,906051,Ali Masood,8/16/92,,right-hand bat,right-arm medium,129
2266,24708,Maurice Odumbe,6/15/69,,right-hand bat,right-arm offbreak,26
1586,8954,David Bairstow,9/1/51,1/5/98,right-hand bat,right-arm medium,1
1307,7597,Paul Sheahan,9/30/46,,right-hand bat,,2
96955,1089938,Mmoloki Mooketsi,12/24/96,,left-hand bat,slow left-arm orthodox,116
101292,1122853,Tony Munyonga,1/31/99,,right-hand bat,right-arm offbreak,9
99277,1112212,Benjamin Ward,11/27/98,,right-hand bat,legbreak,4083
10553,27223,Stuart Binny,6/3/84,,right-hand bat,right-arm medium,6
423,16893,Frank Mann,1888-03-03,10/6/64,right-hand bat,,1
59616,399259,Alasdair Evans,1/12/89,,right-hand bat,right-arm medium-fast,30
110411,1283102,Mancoba Jele,1/21/98,,right-hand bat,right-arm medium-fast,4253
66720,537048,Faisal Mubashir,9/29/86,,right-hand bat,right-arm offbreak,35
1291,8176,Graeme Watson,3/8/45,4/24/20,right-hand bat,right-arm medium,2
107263,1212481,Mohammad Aadil Alam,10/18/03,,right-hand bat,right-arm medium,32
856,38242,Geoff Rabone,11/6/21,1/19/06,right-hand bat,right-arm offbreak,5
64698,499594,Kasun Rajitha,6/1/93,,right-hand bat,right-arm medium-fast,8
2007,51100,Jimmy Adams,1/9/68,,left-hand bat,slow left-arm orthodox,4
6396,24729,Alpesh Vadher,9/7/74,,right-hand bat,,26
1801,21512,Greg Thomas,8/12/60,,right-hand bat,right-arm fast,1
1277,8151,Doug Walters,12/21/45,,right-hand bat,right-arm medium,2
47401,24609,Gary Wilson,2/5/86,,right-hand bat,,29
99285,1112220,Julius Sumerauer,2/12/01,,right-hand bat,right-arm fast-medium,4083
74633,700167,Navdeep Saini,11/23/92,,right-hand bat,right-arm fast,6
394,15572,Vallance Jupp,1891-03-27,7/9/60,right-hand bat,right-arm offbreak,1
110059,1276719,Kashyap Prajapati,10/11/95,,right-hand bat,right-arm offbreak,37
72109,663413,Amjad Khan,2/25/89,,right-hand bat,legbreak,27
71147,637478,Dhruvkumar Maisuria,8/6/98,,right-hand bat,legbreak googly,116
69116,591665,Habib Khan,10/11/93,,right-hand bat,right-arm medium,129
1242,39003,Arif Butt,5/17/44,7/11/07,right-hand bat,right-arm fast-medium,7
48982,227758,Imad Wasim,12/18/88,,left-hand bat,slow left-arm orthodox,7
10345,24237,John Mooney,2/10/82,,left-hand bat,right-arm medium,29
1079,38399,John Sparling,7/24/38,,right-hand bat,right-arm offbreak,5
63159,470893,Dominic Blampied,7/10/96,,right-hand bat,legbreak,4083
103964,1163165,Christiaan Forbes,7/21/88,,,,4253
888,37724,Alex Moir,7/17/19,6/17/00,right-hand bat,legbreak googly,5
94894,1058212,Awais Malik,10/23/82,,right-hand bat,right-arm medium,187
393,14254,Percy Holmes,1886-11-25,9/3/71,right-hand bat,right-arm medium,1
1049,46760,Tony Pithey,7/17/33,11/17/06,right-hand bat,right-arm offbreak,3
1051,51887,Roy Gilchrist,6/28/34,7/18/01,right-hand bat,right-arm fast,4
105012,1178907,Haroon Mughal,10/1/84,,right-hand bat,right-arm medium,45
1808,48120,Don Anurasiri,2/25/66,,right-hand bat,slow left-arm orthodox,8
422,15858,Alex Kennedy,1891-01-24,11/15/59,right-hand bat,right-arm medium,1
67165,547085,Syed Saad Ali,10/5/93,,left-hand bat,right-arm medium,7
1697,52347,Gus Logie,9/28/60,,right-hand bat,right-arm offbreak,4
88707,950303,Ghulam Shabber,12/12/85,,left-hand bat,,27
1580,38246,John Reid,3/3/56,12/29/20,left-hand bat,legbreak,5
2270,24699,Aasif Karim,12/15/63,,right-hand bat,slow left-arm orthodox,26
106223,1197975,Katlo Piet,3/12/03,,left-hand bat,slow left-arm orthodox,116
1317,5975,John Inverarity,1/31/44,,right-hand bat,slow left-arm orthodox,2
67507,556684,Mir Hamza,9/10/92,,left-hand bat,left-arm medium,7
71963,659087,Jake Dunford,6/24/94,,right-hand bat,,4083
1240,42324,Pervez Sajjad,8/30/42,,right-hand bat,slow left-arm orthodox,7
427,20389,George Street,1889-12-06,4/24/24,right-hand bat,,1
3325,52430,Nixon McLean,7/20/73,,left-hand bat,right-arm fast,4
62998,469130,Harmanjot Singh,1/6/94,,right-hand bat,right-arm medium,35
17780,8076,Shaun Tait,2/22/83,,right-hand bat,right-arm fast,2
10351,24289,Niall O'Brien,11/8/81,,left-hand bat,,29
110412,1283103,Muhammad Amin,3/11/75,,right-hand bat,right-arm medium-fast,4253
1996,50852,Kapila Wijegunawardene,11/23/64,,right-hand bat,right-arm fast-medium,8
2194,51655,Vasbert Drakes,8/5/69,,right-hand bat,right-arm fast,4
6397,24721,Mohammad Sheikh,8/29/80,,left-hand bat,slow left-arm orthodox,26
53326,311427,Hamid Hassan,6/1/87,,right-hand bat,right-arm fast,40
1319,6472,Ashley Mallett,7/13/45,10/29/21,right-hand bat,right-arm offbreak,2
854,36600,Harry Cave,10/10/22,9/15/89,right-hand bat,right-arm medium,5
57628,362603,Shafiqullah,8/7/89,,right-hand bat,,40
1571,52419,Malcolm Marshall,4/18/58,11/4/99,right-hand bat,right-arm fast,4
2008,51218,Kenny Benjamin,4/8/67,,right-hand bat,right-arm fast,4
63160,470894,Rhys Palmer,1/22/96,,right-hand bat,right-arm offbreak,4083
103080,1155254,Maidul Islam,2/12/90,,right-hand bat,right-arm offbreak,129
12562,31107,Amit Mishra,11/24/82,,right-hand bat,legbreak,6
53540,317252,Sohail Khan,3/6/84,,right-hand bat,right-arm fast-medium,7
73599,696127,Brad Evans,3/24/97,,right-hand bat,right-arm fast,9
63319,473378,Rushab Patel,6/29/93,,left-hand bat,right-arm medium-fast,26
76191,734459,Abrar Ahmed,9/11/98,,right-hand bat,legbreak googly,7
436,20413,Herbert Sutcliffe,1894-11-24,1/22/78,right-hand bat,right-arm medium,1
9992,37701,Michael Mason,8/27/74,,right-hand bat,right-arm fast-medium,5
880,5980,Jack Iverson,7/27/15,10/24/73,right-hand bat,legbreak googly,2
52871,307077,Rustam Bhatti,2/18/90,,right-hand bat,right-arm offbreak,17
1868,51220,Winston Benjamin,12/31/64,,right-hand bat,right-arm fast,4
4334,14020,Gavin Hamilton,9/16/74,,left-hand bat,right-arm medium-fast,30
1674,43271,Tahir Naqqash,6/6/59,,right-hand bat,right-arm fast-medium,7
5413,51050,Nuwan Zoysa,5/13/78,,left-hand bat,left-arm fast-medium,8
45215,55652,Tawanda Mupariwa,4/16/85,,right-hand bat,right-arm fast-medium,9
48965,227712,Ashok Dinda,3/25/84,,right-hand bat,right-arm medium-fast,6
474,51234,Snuffy Browne,1890-10-08,1/12/64,right-hand bat,right-arm medium,4
79665,806241,Richard Ngarava,12/28/97,,left-hand bat,left-arm fast-medium,9
6325,44102,Andre Botha,9/12/75,,left-hand bat,right-arm medium,29
90291,974719,Muhammad Usman,10/13/85,,left-hand bat,,27
1069,52512,Easton McMorris,4/4/35,2/1/22,right-hand bat,right-arm offbreak,4
68363,580702,Timothy Filer,8/4/81,,right-hand bat,right-arm offbreak,129
52588,302850,Willie Gavera,8/18/88,,right-hand bat,right-arm fast,20
2226,38624,Roger Twose,4/17/68,,left-hand bat,right-arm medium,5
2173,37735,Darrin Murray,9/4/67,,right-hand bat,right-arm medium,5
61619,436677,Soumya Sarkar,2/25/93,,left-hand bat,right-arm medium-fast,25
65340,515894,Naeem Gull,5/15/81,,right-hand bat,,4253
52608,303348,Rizwan Mahmood,6/16/89,,right-hand bat,,13
69919,596416,Dylan Blignaut,4/8/95,,right-hand bat,right-arm medium,35
98597,1107669,Sukhdeep Singh,2/11/01,,right-hand bat,right-arm offbreak,26
62088,448243,Rumman Raees,10/18/91,,right-hand bat,left-arm medium-fast,7
62301,453277,Victor Nyauchi,7/8/92,,right-hand bat,right-arm fast-medium,9
986,38992,Alimuddin,12/15/30,7/12/12,right-hand bat,legbreak,7
397,21634,Ernest Tyldesley,1889-02-05,5/5/62,right-hand bat,,1
69697,595978,Tristan Stubbs,8/14/00,,right-hand bat,right-arm offbreak,3
53389,314615,Jonathan Carter,11/16/87,,left-hand bat,right-arm medium,4
108314,1241277,Muhammad Waseem,2/12/94,,right-hand bat,right-arm medium,27
56793,348016,Irfan Karim,9/25/92,,left-hand bat,right-arm offbreak,26
10342,24286,Andrew White,7/3/80,,right-hand bat,right-arm offbreak,29
1253,37727,Ross Morgan,2/12/41,,right-hand bat,right-arm offbreak,5
48412,25613,Amjad Javed,7/5/80,,right-hand bat,right-arm medium,27
65249,515084,Marko Vaik,8/23/90,,right-hand bat,,129
988,42660,Shujauddin,4/10/30,2/7/06,right-hand bat,slow left-arm orthodox,7
113474,1338589,Muhammad Afis,4/10/97,,right-hand bat,right-arm offbreak,142
95126,1061514,Muhammed Shanil,12/20/88,,right-hand bat,right-arm medium,27
112194,1318848,Umar Nawaz,9/27/85,,right-hand bat,right-arm medium,204
966,36602,Murray Chapple,7/25/30,7/31/85,right-hand bat,left-arm medium,5
21461,23856,Sanjayan Thuraisingam,9/11/69,,right-hand bat,right-arm fast-medium,17
1006,26897,Prakash Bhandari,11/27/35,,right-hand bat,right-arm offbreak,6
1018,45234,Trevor Goddard,8/1/31,11/25/16,left-hand bat,left-arm medium,3
8232,56219,Al Sahariar,4/23/78,,right-hand bat,legbreak,25
442,16858,Jack MacBryan,1892-07-22,7/14/83,right-hand bat,,1
53424,315232,Asif Khan,2/15/90,,right-hand bat,right-arm offbreak,27
51559,293983,Alex Cusack,10/29/80,,right-hand bat,right-arm medium-fast,29
50414,269237,Mohammad Mithun,3/2/91,,right-hand bat,,25
6404,52803,Suruj Ragoonath,3/22/68,,right-hand bat,right-arm offbreak,4
937,43541,Waqar Hasan,9/12/32,2/10/20,right-hand bat,right-arm bowler,7
87653,943295,Muhammad Kaleem,10/1/85,,right-hand bat,right-arm medium-fast,27
96875,1088119,Ayush Ummat,8/8/85,,right-hand bat,right-arm medium,129
114968,1378454,Faizalmahmed Patel,8/6/83,,left-hand bat,left-arm medium-fast,4253
110406,1283097,Juber Ghadiyali,12/21/96,,right-hand bat,right-arm offbreak,4253
53171,308418,Nelson Odhiambo,3/21/89,,right-hand bat,right-arm medium-fast,26
103295,1156430,Jino Jojo,3/19/87,,right-hand bat,right-arm medium,13
4117,47232,Billy Stelling,6/30/69,,right-hand bat,right-arm fast-medium,15
1258,37488,Terry Jarvis,7/29/44,,right-hand bat,right-arm bowler,5
56356,339095,Dieter Klein,10/31/88,,right-hand bat,left-arm medium-fast,35
72,22186,George Vernon,1856-06-20,8/10/02,right-hand bat,(unknown arm) slow,1
78229,784367,Charith Asalanka,6/29/97,,left-hand bat,right-arm offbreak,8
945,43557,Wazir Mohammad,12/22/29,,right-hand bat,right-arm bowler,7
8173,52819,Lincoln Roberts,9/4/74,,right-hand bat,right-arm medium,4
104989,1178586,Vriitya Aravind,6/11/02,,right-hand bat,,27
52606,303341,Reinhardt Strydom,6/16/77,,left-hand bat,left-arm medium-fast,29
87645,943279,Fahad Tariq,1/13/90,,right-hand bat,right-arm medium-fast,27
78749,792229,Ali Raza,4/5/95,,right-hand bat,,129
104969,1178080,Vraj Patel,3/21/02,,left-hand bat,slow left-arm orthodox,26
35652,38108,Iain O'Brien,7/10/76,,right-hand bat,right-arm fast-medium,5
77701,775019,Anantha Krishna,2/1/91,,right-hand bat,legbreak googly,23
45548,25428,Ryan Watson,11/12/76,,right-hand bat,right-arm medium,30
10330,23700,Chris Foggo,5/7/82,,right-hand bat,,12
750,41030,Abdul Kardar,1/17/25,4/21/96,left-hand bat,slow left-arm orthodox,7
110407,1283098,Umair Qasim,12/20/94,,right-hand bat,right-arm offbreak,4253
68400,581160,Khary Pierre,9/22/91,,left-hand bat,slow left-arm orthodox,4
104842,1175831,Daniel Jakiel,11/14/90,,right-hand bat,right-arm fast-medium,169
63447,474760,Chundangapoyil Rizwan,4/19/88,,right-hand bat,legbreak googly,27
61834,440162,Lucas Oluoch,8/7/91,,right-hand bat,left-arm fast-medium,26
48527,210279,Andrew Poynter,4/25/87,,right-hand bat,right-arm offbreak,29
1199,38930,Bryan Yuile,10/29/41,,right-hand bat,slow left-arm orthodox,5
72863,681801,Shakeel Ahmed,2/4/88,,left-hand bat,slow left-arm orthodox,37
2136,47190,Eric Simons,3/9/62,,right-hand bat,right-arm fast-medium,3
65243,515071,Murali Obili,6/24/81,,right-hand bat,right-arm fast,129
1778,51241,Clyde Butts,7/8/57,,right-hand bat,right-arm offbreak,4
934,41043,Khan Mohammad,1/1/28,7/4/09,right-hand bat,right-arm fast-medium,7
93389,1036587,Jonas Henriksen,4/17/00,,right-hand bat,right-arm medium,13
7384,52204,Dave Joseph,11/15/69,,right-hand bat,right-arm medium-fast,4
49030,230549,Jason Mohammed,9/23/86,,right-hand bat,right-arm offbreak,4
72509,677081,Keemo Paul,2/21/98,,right-hand bat,right-arm fast-medium,4
87643,943275,Imran Haider,10/31/87,,right-hand bat,legbreak googly,27
1185,52433,Ivor Mendonca,7/13/34,6/14/14,right-hand bat,,4
98584,1107656,Sachin Bhudia,9/24/98,,right-hand bat,right-arm medium,26
54369,326968,Michael Bracewell,2/14/91,,left-hand bat,right-arm offbreak,5
6329,44956,Grant Elliott,3/21/79,,right-hand bat,right-arm medium,5
1169,36830,Artie Dick,10/10/36,,right-hand bat,,5
7567,51479,Pedro Collins,8/12/76,,right-hand bat,left-arm fast-medium,4
2117,37237,Matthew Hart,5/16/72,,left-hand bat,slow left-arm orthodox,5
59679,401057,Taijul Islam,2/7/92,,left-hand bat,slow left-arm orthodox,25
112197,1318854,Hamid Mahmood,12/4/82,,right-hand bat,slow left-arm orthodox,204
1198,38390,Barry Sinclair,10/23/36,7/10/22,right-hand bat,right-arm bowler,5
2262,24860,Paul-Jan Bakker,8/19/57,,right-hand bat,right-arm medium-fast,15
105732,1190215,Wedage Malinda,8/16/91,,left-hand bat,right-arm medium,164
1184,52947,Charlie Stayers,6/9/37,1/6/05,right-hand bat,right-arm fast-medium,4
112390,1320357,Tanzeel Sheikh,12/1/95,,right-hand bat,right-arm medium,26
2246,46724,Steve Palframan,5/12/70,,right-hand bat,right-arm offbreak,3
1172,37733,Dick Motz,1/12/40,4/29/07,right-hand bat,right-arm fast,5
4346,24251,Kyle McCallan,8/27/75,,right-hand bat,right-arm offbreak,29
56754,346671,Joseph Wright,2/17/86,,,,4253
105028,1179187,Malcolm Sedgwick,10/3/72,,right-hand bat,right-arm medium,129
60298,417263,Anders Bulow,7/14/94,,right-hand bat,right-arm medium,13
92359,1013221,Jamal Vira,4/18/94,,right-hand bat,,216
424,20369,Greville Stevens,1/7/01,9/19/70,right-hand bat,legbreak,1
53203,308515,Shem Ngoche,6/6/89,,right-hand bat,slow left-arm orthodox,26
67512,556749,Miguel Cummins,9/5/90,,left-hand bat,right-arm fast-medium,4
1250,36606,Richard Collinge,4/2/46,,right-hand bat,left-arm medium-fast,5
2052,36835,Simon Doull,8/6/69,,right-hand bat,right-arm medium,5
109683,1271974,Ghulam Ahmadi,4/26/97,,right-hand bat,right-arm offbreak,35
61569,434813,Marcus Harris,7/21/92,,left-hand bat,,2
1095,33895,AK Sengupta,8/3/39,9/14/13,right-hand bat,legbreak googly,6
2064,46189,Craig Matthews,2/15/65,,right-hand bat,right-arm fast-medium,3
103968,1163169,Shehzad Patel,12/3/95,,,,4253
113244,1335146,Gagandeep Singh,2/19/94,,left-hand bat,,135
104523,1172236,Shamsudheen Purat,9/13/89,,right-hand bat,right-arm offbreak,154
11930,34264,Aavishkar Salvi,10/20/81,,right-hand bat,right-arm medium,6
10335,23824,Kevin Sandher,7/16/80,,right-hand bat,slow left-arm orthodox,17
106570,1203237,Chris Emmott,1/29/79,,right-hand bat,right-arm offbreak,44
97098,1093651,Zhuang Zelin,2/23/00,,right-hand bat,,121
103522,1158761,Ovais Yousof,3/1/80,,,,173
103780,1161038,Alishan Sharafu,1/10/03,,right-hand bat,right-arm medium,27
68249,578785,Peter Langat,10/19/93,,right-hand bat,right-arm medium,26
47056,24599,Boyd Rankin,7/5/84,,left-hand bat,right-arm fast-medium,29
1168,36599,Frank Cameron,6/1/32,1/2/23,right-hand bat,right-arm medium,5
2103,36826,Richard de Groen,8/5/62,,right-hand bat,right-arm fast-medium,5
87553,941959,Qadeer Ahmed,11/15/85,,right-hand bat,right-arm medium-fast,27
105031,1179190,Ashraful Shuvo,12/24/94,,right-hand bat,left-arm medium,129
69539,595783,Ajaz Patel,10/21/88,,left-hand bat,slow left-arm orthodox,5
85763,926851,Mukesh Kumar,10/12/93,,right-hand bat,right-arm medium,6
1746,6460,John Maguire,9/15/56,,right-hand bat,right-arm fast-medium,2
1391,4600,David Colley,3/15/47,,right-hand bat,right-arm fast-medium,2
9467,56068,Ranjan Das,7/14/82,,right-hand bat,left-arm fast-medium,25
5518,24796,Danie Keulder,8/2/73,,right-hand bat,right-arm offbreak,28
107639,1218731,Elam Bharathi,7/10/93,,right-hand bat,slow left-arm orthodox,35
95021,1058989,Aryan Lakra,12/13/01,,left-hand bat,slow left-arm orthodox,27
52609,303349,Peter Connell,8/13/81,,right-hand bat,right-arm medium-fast,29
113058,1332081,Vishil Patel,5/10/05,,right-hand bat,legbreak,26
102764,1151299,Saqib Naveed,1/22/92,,right-hand bat,left-arm medium,129
8399,5605,Shane Harwood,3/1/74,,right-hand bat,right-arm fast-medium,2
107577,1217471,Muhammad Younis,11/5/86,,left-hand bat,left-arm medium,108
6376,18265,Jimmy Ormond,8/20/77,,right-hand bat,right-arm medium-fast,1
64858,501907,Daryn Dupavillon,7/15/94,,right-hand bat,right-arm fast,3
56966,351074,Niaz Ali,12/26/92,,left-hand bat,left-arm medium-fast,19
68536,586029,Junain Hansrod,5/27/73,,right-hand bat,right-arm medium,4253
